date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:14:28	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:44:30%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/forms/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:30	22814/22814	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a82fe-591e%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/input-mask/jquery.inputmask.date.extensions.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/input-mask/jquery.inputmask.date.extensions.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:32	5315/5315	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a82fe-14c3%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/input-mask/jquery.inputmask.extensions.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/input-mask/jquery.inputmask.extensions.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:33	51465/51465	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a82e8-c909%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/moment/min/moment.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/moment/min/moment.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:34	69588/69588	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a8284-10fd4%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-daterangepicker/daterangepicker.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-daterangepicker/daterangepicker.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:34	20726/20726	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a827e-50f6%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-colorpicker/dist/js/bootstrap-colorpicker.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-colorpicker/dist/js/bootstrap-colorpicker.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:35	4516/4516	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a82fc-11a4%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/icheck.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/icheck.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:36	2589/2589	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c40-a1d%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/advanced-form-element.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/advanced-form-element.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:37	15453/15453	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a82fe-3c5d%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:37	496/496	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c41-1f0%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/codeeditor.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/codeeditor.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/code-editor.html)
11:14:37	4947/4947	---MCZ	200	added ('OK')	text/css	etag:W/%22599db7f0-1353%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-markdown-master/css/bootstrap-markdown.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-markdown-master/css/bootstrap-markdown.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/editor-markdown.html)
11:14:38	90539/90539	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a82fe-161ab%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/input-mask/jquery.inputmask.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/input-mask/jquery.inputmask.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:40	28664/28664	---MCZ	200	added ('OK')	application/javascript	etag:W/%22599db822-6ff8%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/marked/marked.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/marked/marked.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/editor-markdown.html)
11:14:40	18754/18754	---MCZ	200	added ('OK')	application/javascript	etag:W/%22599db826-4942%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/to-markdown/to-markdown.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/to-markdown/to-markdown.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/editor-markdown.html)
11:14:40	2767/2767	---MCZ	200	added ('OK')	text/css	etag:W/%225994e59e-acf%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/editors.html)
11:14:43	362292/362292	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259bc5324-58734%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/ace-builds-master/src-min-noconflict/ace.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/ace-builds-master/src-min-noconflict/ace.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/code-editor.html)
11:14:49	398/398	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c43-18e%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/editor.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/editor.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/editors.html)
11:14:50	43999/43999	---MCZ	200	added ('OK')	application/javascript	etag:W/%22599db7f2-abdf%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-markdown-master/js/bootstrap-markdown.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-markdown-master/js/bootstrap-markdown.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/editor-markdown.html)
11:14:52	48202/48202	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c49-bc4a%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/validation.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/validation.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/form-validation.html)
11:14:52	53338/53338	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbeab0-d05a%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-steps-master/build/jquery.steps.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-steps-master/build/jquery.steps.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/form-wizard.html)
11:14:58	2119/2119	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c46-847%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/steps.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/steps.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/form-wizard.html)
11:15:02	26368/26368	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259b420b0-6700%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/formatter/formatter.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/formatter/formatter.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/mask.html)
11:15:05	26527/26527	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259b420b0-679f%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/formatter/jquery.formatter.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/formatter/jquery.formatter.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/mask.html)
11:15:06	23261/23261	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259bc409c-5add%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-validation-1.17.0/dist/jquery.validate.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-validation-1.17.0/dist/jquery.validate.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/form-wizard.html)
11:15:06	1512/1512	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c43-5e8%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/formatter.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/formatter.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/mask.html)
11:15:08	22020/22020	---MCZ	200	added ('OK')	text/css	etag:W/%2259cbf77a-5604%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/xeditable.html)
11:15:18	581762/581762	---MCZ	200	added ('OK')	application/javascript	etag:W/%22599b705c-8e082%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/editors.html)
11:15:19	3133/3133	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c49-c3d%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/xeditable.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/xeditable.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/xeditable.html)
11:15:19	123457/123457	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259ca8d90-1e241%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/moment/src/moment2.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/moment/src/moment2.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/xeditable.html)
11:15:20	238098/238098	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259ca8a74-3a212%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/xeditable.html)
11:15:20	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:45:22%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/tables/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/tables/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/tables/simple.html)
11:16:23	16520/16520	---MCZ	200	added ('OK')	application/javascript	etag:W/%225980b6be-4088%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/DataTables-1.10.15/extensions/Buttons/js/dataTables.buttons.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/DataTables-1.10.15/extensions/Buttons/js/dataTables.buttons.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/tables/data.html)
